,chrom,start,stop,Sample_sum_norm,Peak_type,index_x,p279_x,p318_x,difference_x,z_score_x,Feature_x,gene_279,index_y,p279_y,p318_y,difference_y,z_score_y,Feature_y,gene_NC,Sample
967,chr3,69383715,69387770,1.2914455030572154,Oncoprotein_Target,,,,,,,,,,,,,,,p279
968,chr3,71044567,71074076,4.152128722864076,Oncoprotein_Target,,,,,,,,,,,,,,,p279
969,chr3,71121519,71137318,2.222882877836214,Oncoprotein_Target,,,,,,,,,,,,,,,p279
970,chr3,71292519,71325491,3.123123307425289,ALL_specific,chr3:71292519-71325491,20.766340717946925,1.8678321982390869,18.89850851970784,2.3445639548166666,chr3:71292519-71325491,"FOXP1, FOXP1-AS1",,,,,,,,p279
971,chr3,71371802,71412895,3.6092164454236726,Oncoprotein_Target,,,,,,,,,,,,,,,p279
972,chr3,71413351,71473676,5.70395163820922,Oncoprotein_Target,,,,,,,,,,,,,,,p279
973,chr3,71476888,71509187,2.47666572411522,Oncoprotein_Target,,,,,,,,,,,,,,,p279
974,chr3,71509765,71526227,2.3890026200720067,Oncoprotein_Target,,,,,,,,,,,,,,,p279
975,chr3,71526508,71589185,8.672779163695504,Oncoprotein_Target,,,,,,,,,,,,,,,p279
976,chr3,71751592,71761044,1.936979920087295,Oncoprotein_Target,,,,,,,,,,,,,,,p279
977,chr3,71761477,71764212,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
978,chr3,71776557,71788980,1.174756961942793,Oncoprotein_Target,,,,,,,,,,,,,,,p279
979,chr3,72885951,72893468,1.2579402304399214,Oncoprotein_Target,,,,,,,,,,,,,,,p279
980,chr3,76355515,76364392,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
981,chr3,79014617,79020388,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
982,chr3,87778129,87844916,1.1044513890654293,Oncoprotein_Target,,,,,,,,,,,,,,,p279
983,chr3,87845359,87849219,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
984,chr3,87849231,87870033,1.0111003115502566,Oncoprotein_Target,,,,,,,,,,,,,,,p279
985,chr3,87990485,88005885,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
986,chr3,88137881,88156691,1.467284123322199,Oncoprotein_Target,,,,,,,,,,,,,,,p279
987,chr3,99196843,99200666,1.916014021008716,Oncoprotein_Target,,,,,,,,,,,,,,,p279
988,chr3,101846509,101853799,7.473500220760752,Oncoprotein_Target,,,,,,,,,,,,,,,p279
989,chr3,107519478,107532773,3.343905890264707,Oncoprotein_Target,,,,,,,,,,,,,,,p279
990,chr3,111537433,111554772,1.5778303261386035,Oncoprotein_Target,,,,,,,,,,,,,,,p279
991,chr3,112326074,112340255,1.2821289054518683,Oncoprotein_Target,,,,,,,,,,,,,,,p279
992,chr3,121542956,121549639,1.6976308143511107,Oncoprotein_Target,,,,,,,,,,,,,,,p279
993,chr3,122559082,122581944,2.540900977454369,Oncoprotein_Target,,,,,,,,,,,,,,,p279
994,chr3,124109564,124110794,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
995,chr3,136184481,136200047,8.142093488993847,Oncoprotein_Target,,,,,,,,,,,,,,,p279
996,chr3,138932964,138950741,1.9876999778951043,Oncoprotein_Target,,,,,,,,,,,,,,,p279
997,chr3,141873178,141882565,3.34973906210939,Oncoprotein_Target,,,,,,,,,,,,,,,p279
998,chr3,142025727,142031345,1.4277455970476594,Oncoprotein_Target,,,,,,,,,,,,,,,p279
999,chr3,142146207,142154505,2.5369189351342203,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1000,chr3,151083770,151089777,4.55975032929256,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1001,chr3,152062001,152069874,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1002,chr3,152070626,152114825,1.6138548383909486,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1003,chr3,152125256,152129679,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1004,chr3,152146567,152152210,1.2765664008221596,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1005,chr3,152153659,152163985,1.372735308559362,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1006,chr3,152170789,152420359,25.71040898060439,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1007,chr3,152421327,152479040,2.5043391175097103,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1008,chr3,152802935,152824134,1.0317741567036391,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1009,chr3,152824415,152841604,1.399731437968965,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1010,chr3,155077625,155084354,1.5074893323773084,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1011,chr3,157139768,157163930,4.109885347051854,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1012,chr3,159839019,159845955,1.0858213742338487,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1013,chr3,160391654,160451434,4.7231686339391095,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1014,chr3,169039887,169056294,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1015,chr3,169103890,169160843,1.3580479573417046,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1016,chr3,169352594,169364420,1.3502817617175704,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1017,chr3,169654090,169674033,1.2457362310846845,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1018,chr3,171784359,171793143,1.0949121101889074,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1019,chr3,172036778,172049418,1.5350531321328535,NC_specific,,,,,,,,chr3:172036778-172049418,0.0471335916090342,29.130370819147902,-29.08323722753887,-3.7708338027268646,chr3:172036778-172049418,FNDC3B,p279
1020,chr3,172059374,172064744,1.434211087284773,NC_specific,,,,,,,,chr3:172059374-172064744,-0.0049690784458702,18.96110831440901,-18.96607739285488,-2.4813755806010844,chr3:172059374-172064744,FNDC3B,p279
1021,chr3,172065272,172071942,1.0,NC_specific,,,,,,,,chr3:172065272-172071942,-0.0624929409680896,35.753343945797745,-35.81583688676584,-4.628921065232055,chr3:172065272-172071942,FNDC3B,p279
1022,chr3,172072767,172076476,1.0,NC_specific,,,,,,,,chr3:172072767-172076476,0.8989011150031975,26.37683720931386,-25.47793609431066,-3.3113288363683178,chr3:172072767-172076476,FNDC3B,p279
1023,chr3,172124325,172132640,1.3692451249499986,NC_specific,,,,,,,,chr3:172124325-172132640,-0.0493842300412558,20.353344189312537,-20.402728419353792,-2.6644804745352157,chr3:172124325-172132640,FNDC3B,p279
1024,chr3,177046005,177069594,1.1990969059156065,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1025,chr3,177137047,177160376,1.8801692065815567,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1026,chr3,179067653,179076744,2.389133893110725,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1027,chr3,179968530,179974903,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1028,chr3,185698711,185706905,3.2401146706548545,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1029,chr3,185718746,185724329,4.556375728436457,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1030,chr3,185726801,185751218,6.667214576100639,ALL_specific,chr3:185726801-185751218,23.77426507339228,3.21589730428888,20.5583677691034,2.5561173148186622,chr3:185726801-185751218,"IGF2BP2, IGF2BP2-AS1",,,,,,,,p279
1031,chr3,185756619,185776041,7.211120408650461,ALL_specific,chr3:185756619-185776041,27.73441014229473,2.1674176857856167,25.56699245650912,3.1944795024532318,chr3:185756619-185776041,"MIR548AQ, IGF2BP2",,,,,,,,p279
1032,chr3,185792250,185830604,18.753576973790885,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1033,chr3,185904238,185939128,15.923322101192296,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1034,chr3,186780187,186808175,5.988617572857327,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1035,chr3,197177554,197184302,1.7345012185479378,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1036,chr4,2857351,2873048,1.255620402593672,NC_specific,,,,,,,,chr4:2857351-2873048,0.325372168150435,18.78220945973303,-18.456837291582595,-2.4164716108752544,chr4:2857351-2873048,ADD1,p279
1037,chr4,6905144,6931090,10.292040759912307,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1038,chr4,6931902,6945627,11.541936294298116,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1039,chr4,6962286,6971777,7.53160242016972,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1040,chr4,14998243,15059020,8.019728155153677,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1041,chr4,15059184,15073170,1.7131235925101929,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1042,chr4,15622752,15693736,2.0985632577560818,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1043,chr4,15773532,15787375,6.301351435304396,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1044,chr4,15792078,15813972,2.092401288910125,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1045,chr4,16018629,16090962,14.366355203540738,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1046,chr4,16152184,16245766,17.432506627946843,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1047,chr4,16257254,16272254,2.613150477886092,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1048,chr4,16891495,16899777,4.521035213040063,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1049,chr4,17803654,17837957,3.5339484552452327,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1050,chr4,36205890,36215581,1.324001023811657,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1051,chr4,36216604,36231745,1.2494500626196725,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1052,chr4,36237004,36260573,2.5442549829209504,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1053,chr4,36261052,36272779,1.1699405441085975,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1054,chr4,36279673,36287438,1.775555856363075,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1055,chr4,36316510,36328786,1.9663398856691745,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1056,chr4,36329635,36336644,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1057,chr4,36347814,36352704,1.1214921690298534,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1058,chr4,36382690,36401234,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1059,chr4,39695241,39703391,4.027148239741494,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1060,chr4,48189372,48199291,2.130573193750294,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1061,chr4,48200655,48215262,1.8383447887569109,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1062,chr4,55390518,55403957,5.098809733684614,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1063,chr4,61199170,61204567,2.3103063544074818,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1064,chr4,70990095,71012558,1.8562988567813707,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1065,chr4,72399696,72400888,1.4730937358860627,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1066,chr4,74322255,74341250,1.3710722027974382,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1067,chr4,74349792,74379940,1.372720652741277,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1068,chr4,77763534,77824504,2.5502416475934204,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1069,chr4,77850917,77865132,4.909338653927838,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1070,chr4,78770765,78809438,3.005273090924692,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1071,chr4,80021223,80030557,1.0469906212917328,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1072,chr4,80030638,80080985,4.672578647278083,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1073,chr4,80108736,80112677,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1074,chr4,80123443,80144461,2.4114551225589684,ALL_specific,chr4:80123443-80144461,19.56606980940424,0.6053993116304215,18.96067049777382,2.3524866599068828,chr4:80123443-80144461,ANTXR2,,,,,,,,p279
1075,chr4,80170906,80208183,3.805627802708984,ALL_specific,chr4:80170906-80208183,16.138323992264215,-0.0005969741385123,16.13892096640273,1.9928473744295203,chr4:80170906-80208183,PRDM8,,,,,,,,p279
1076,chr4,81029894,81035654,4.92734522252813,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1077,chr4,83093344,83118063,2.500834769556784,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1078,chr4,86932032,86987862,6.103055722280645,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1079,chr4,86997162,87029393,6.881719658177782,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1080,chr4,87030090,87064118,2.400645827390023,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1081,chr4,87065460,87084784,1.7510658707276887,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1082,chr4,89485385,89489989,1.134583905172852,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1083,chr4,89812867,89924097,1.202504896731167,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1084,chr4,94754223,94757374,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1085,chr4,94758216,94764565,1.1916241721210856,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1086,chr4,95420547,95424557,1.1747751766870975,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1087,chr4,95464593,95470147,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1088,chr4,95503115,95506999,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1089,chr4,95507170,95521182,1.0659174081839675,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1090,chr4,95522064,95565567,1.3841277702591086,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1091,chr4,95582614,95592142,1.1936344203072549,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1092,chr4,95593479,95618436,1.628409856031332,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1093,chr4,95634212,95637779,1.0663612017152788,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1094,chr4,98281580,98299336,1.479109614808373,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1095,chr4,100513674,100518575,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1096,chr4,101269205,101291341,1.6377285350327315,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1097,chr4,101336139,101350996,6.566641929069849,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1098,chr4,101782814,101847365,8.314231419473243,ALL_specific,chr4:101782814-101847365,31.285379257374395,2.377201713871143,28.90817754350325,3.6203221947173887,chr4:101782814-101847365,BANK1,,,,,,,,p279
1099,chr4,101848379,101864848,3.207854463901823,ALL_specific,chr4:101848379-101864848,20.66504685490005,-0.0534558840193778,20.71850273891943,2.576526931435695,chr4:101848379-101864848,BANK1,,,,,,,,p279
1100,chr4,101865731,101874311,3.302771177265897,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1101,chr4,101958833,101997367,2.6945814699453323,ALL_specific,chr4:101958833-101997367,16.727489661838995,-0.0118820579711842,16.73937171981018,2.069376377985294,chr4:101958833-101997367,BANK1,,,,,,,,p279
1102,chr4,102333314,102349230,4.805496058550856,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1103,chr4,102485761,102583220,1.911081484341001,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1104,chr4,102790550,102834612,5.652677965857739,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1105,chr4,103065156,103082809,2.426028867341516,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1106,chr4,103191949,103200327,1.7499031638031173,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1107,chr4,108041703,108180092,1.5721735964797026,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1108,chr4,113545094,113552761,1.1471051866900186,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1109,chr4,113558922,113580846,1.3842148089389728,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1110,chr4,113601892,113609983,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1111,chr4,113610666,113625302,1.2345901366252243,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1112,chr4,113626152,113631570,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1113,chr4,113633835,113642105,1.8529308398092263,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1114,chr4,113669823,113699166,1.224512131531556,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1115,chr4,113701547,113716310,1.4972907699966371,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1116,chr4,113716376,113731428,1.3142922598311195,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1117,chr4,113731458,113766821,4.033490571931386,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1118,chr4,118032816,118040301,1.02984187542064,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1119,chr4,118221137,118224738,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1120,chr4,118272415,118288703,1.7966330682795468,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1121,chr4,118293727,118297513,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1122,chr4,118299857,118320584,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1123,chr4,118320914,118358260,1.2611755251623746,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1124,chr4,120915614,120928096,2.0568790084025634,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1125,chr4,120932331,120936253,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1126,chr4,121058648,121091868,1.375418105272597,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1127,chr4,121816483,121827775,1.4524955525965684,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1128,chr4,123395116,123402218,1.2978469687377774,NC_specific,,,,,,,,chr4:123395116-123402218,0.2168914104171547,15.31777786197353,-15.100886451556375,-1.9887469851471395,chr4:123395116-123402218,SPRY1,p279
1129,chr4,127876762,127894488,1.338166700978194,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1130,chr4,132263351,132270489,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1131,chr4,132270583,132273229,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1132,chr4,132393340,132398677,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1133,chr4,132640241,132642779,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1134,chr4,132655161,132658122,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1135,chr4,132658827,132659473,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1136,chr4,132659834,132663662,2.5181788358322104,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1137,chr4,132663800,132679866,1.223712749916015,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1138,chr4,133142395,133157673,1.2230994776379076,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1139,chr4,139056973,139090901,1.9936361481439235,NC_specific,,,,,,,,chr4:139056973-139090901,1.7990927622104995,18.24608296388221,-16.44699020167171,-2.160311394208863,chr4:139056973-139090901,ELF2,p279
1140,chr4,140091208,140104792,4.1967576667275,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1141,chr4,142749581,142757846,1.0393801341757771,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1142,chr4,142792494,142802652,1.3562823843714833,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1143,chr4,142810376,142820094,1.862318638485628,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1144,chr4,142820172,142860360,1.170350260449729,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1145,chr4,143181539,143197655,3.8329312271802105,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1146,chr4,143334261,143342653,4.566070215398908,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1147,chr4,143371728,143386153,2.3921326164443126,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1148,chr4,143388601,143414481,2.5680351712216227,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1149,chr4,143903502,143914829,1.6643787711277578,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1150,chr4,144642916,144658349,1.8415190090997977,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1151,chr4,144658509,144665132,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1152,chr4,145161932,145174178,1.3470328301973105,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1153,chr4,145479133,145512203,1.3305422224702474,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1154,chr4,145513409,145518100,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1155,chr4,145522202,145526529,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1156,chr4,145533503,145543009,1.419779812964761,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1157,chr4,145543627,145558829,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1158,chr4,145615877,145633248,1.5241625833313242,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1159,chr4,145634374,145645476,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1160,chr4,145928534,145943186,1.5212129042481135,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1161,chr4,153337475,153361145,2.6202427994903115,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1162,chr4,155403317,155410696,1.9567854646208511,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1163,chr4,155411160,155414134,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1164,chr4,155414942,155436439,1.0413734261589518,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1165,chr4,155436539,155439805,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1166,chr4,155441209,155447490,1.6625661214323928,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1167,chr4,155519022,155521478,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1168,chr4,155522839,155530784,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1169,chr4,155530912,155540280,1.076423243510371,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1170,chr4,155542057,155556239,1.1114363324671634,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1171,chr4,155577518,155609845,1.069921499465608,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1172,chr4,155611519,155743737,2.036963350033602,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1173,chr4,155749162,155791116,1.1983738247811584,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1174,chr4,169616819,169623995,2.1016487417275007,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1175,chr4,173164658,173183325,2.83431749148248,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1176,chr4,173184411,173196494,1.80522170942516,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1177,chr4,173222214,173238958,1.033471494134389,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1178,chr4,173240753,173248858,1.4670013342423696,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1179,chr4,173316650,173342825,5.585347043586186,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1180,chr4,177307528,177329902,1.2958688194603216,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1181,chr4,177330386,177338695,1.412244412533017,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1182,chr5,2737719,2751411,1.425807340464912,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1183,chr5,3591892,3610979,28.98378944845173,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1184,chr5,7282222,7287556,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1185,chr5,14166626,14176559,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1186,chr5,27028172,27072335,1.0886358330735804,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1187,chr5,27081713,27093977,1.088984392918919,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1188,chr5,27094160,27114339,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1189,chr5,27114573,27120892,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1190,chr5,27121840,27155289,1.230965884644915,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1191,chr5,27158395,27173363,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1192,chr5,30842275,30850205,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1193,chr5,32166657,32177874,3.1525917633954466,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1194,chr5,36051727,36062061,4.056937890849273,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1195,chr5,36063022,36076837,3.360922277158845,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1196,chr5,36224614,36245113,4.6881812509065695,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1197,chr5,36298332,36303610,3.324757403770752,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1198,chr5,36391101,36399265,4.364986664028569,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1199,chr5,36866357,36885074,6.385620691233016,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1200,chr5,36924299,36938021,1.30145972805874,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1201,chr5,36939375,36956974,1.618446350322541,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1202,chr5,36957944,36968696,1.0410631809860504,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1203,chr5,36970094,36979156,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1204,chr5,36982820,36987784,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1205,chr5,36988645,36994150,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
1206,chr5,36994621,36999098,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,p279
